8.341780900955200195e-01,7.962390184402465820e-01
3.432603478431701660e-01,1.635240167379379272e-01
1.064341440796852112e-01,2.559626400470733643e-01
3.353528678417205811e-01,1.862110197544097900e-01
8.915885090827941895e-01,9.331423789262771606e-02
8.416406512260437012e-01,8.916896581649780273e-01
4.064860045909881592e-01,8.983662128448486328e-01
1.131996884942054749e-01,6.936915218830108643e-02
4.896781593561172485e-02,2.325338423252105713e-01
9.290204644203186035e-01,6.955738663673400879e-01
2.173344790935516357e-01,3.109663128852844238e-01
8.636227846145629883e-01,6.878002285957336426e-01
8.778369426727294922e-01,5.395944714546203613e-01
9.047741889953613281e-01,7.033457159996032715e-01
9.543622136116027832e-01,7.885549068450927734e-01
1.788106411695480347e-01,9.400160908699035645e-01
5.477516055107116699e-01,5.003292560577392578e-01
1.562189012765884399e-01,5.709128379821777344e-01
8.490418195724487305e-01,9.450931549072265625e-01
7.508569955825805664e-02,8.094529062509536743e-02
3.037384450435638428e-01,9.499223828315734863e-01
6.722744107246398926e-01,5.160506963729858398e-01
2.329321801662445068e-01,4.451719820499420166e-01
5.633487105369567871e-01,4.609486758708953857e-01
9.232571125030517578e-01,9.346991181373596191e-01
2.958422005176544189e-01,1.341586410999298096e-01
2.721845805644989014e-01,5.081924796104431152e-01
3.669824004173278809e-01,8.191398382186889648e-01
3.511681258678436279e-01,4.214896261692047119e-01
4.222648143768310547e-01,7.731357216835021973e-01
5.321386456489562988e-01,7.111157178878784180e-01
6.939999014139175415e-02,1.413788944482803345e-01
1.342591643333435059e-01,1.486864238977432251e-01
3.195412456989288330e-01,1.786011010408401489e-01
8.707790821790695190e-02,7.505211234092712402e-02
6.489548683166503906e-01,7.576677799224853516e-01
2.879504859447479248e-01,6.333335041999816895e-01
6.393606215715408325e-02,3.346214890480041504e-01
9.336030483245849609e-02,4.022166132926940918e-02
2.564496994018554688e-01,5.552639365196228027e-01
3.827913105487823486e-01,4.530617594718933105e-01
1.271243989467620850e-01,8.703682571649551392e-02
3.274462819099426270e-01,1.710365116596221924e-01
4.694857597351074219e-01,4.293855726718902588e-01
9.398803710937500000e-01,8.115363121032714844e-01
6.567288041114807129e-01,7.344104051589965820e-01
1.864442229270935059e-01,2.481398582458496094e-01
3.985908925533294678e-01,5.787299275398254395e-01
3.906925022602081299e-01,9.544974565505981445e-01
9.586802721023559570e-01,9.588133692741394043e-01
5.371197685599327087e-02,4.445393756031990051e-02
6.022883057594299316e-01,5.239038467407226562e-01
2.407575696706771851e-01,7.188835144042968750e-01
7.111217975616455078e-01,8.416947126388549805e-01
7.576594352722167969e-01,8.342262506484985352e-01
4.851820766925811768e-01,4.056939482688903809e-01
7.808360457420349121e-01,6.099539995193481445e-01
2.018280327320098877e-01,3.898956179618835449e-01
2.800642848014831543e-01,3.188476860523223877e-01
9.981670975685119629e-02,9.976464509963989258e-02
6.878166794776916504e-01,5.865422487258911133e-01
8.191026449203491211e-01,2.794919312000274658e-01
1.414935141801834106e-01,1.270363926887512207e-01
6.334041357040405273e-01,3.583021759986877441e-01
8.563725948333740234e-01,7.808527350425720215e-01
5.555520057678222656e-01,6.255434751510620117e-01
4.024397581815719604e-02,5.867700278759002686e-02
5.870381742715835571e-02,6.390745192766189575e-02
5.399472713470458984e-01,8.564397096633911133e-01
2.643126249313354492e-01,1.131323054432868958e-01
3.116383850574493408e-01,2.952174246311187744e-01
1.488167494535446167e-01,1.200236082077026367e-01
4.773368239402770996e-01,3.504065573215484619e-01
8.266628980636596680e-01,9.233850836753845215e-01
7.653956413269042969e-01,3.661992251873016357e-01
8.098226040601730347e-02,4.894364252686500549e-02
5.243254899978637695e-01,8.636965751647949219e-01
4.143774211406707764e-01,9.048876166343688965e-01
5.008556842803955078e-01,4.372798502445220947e-01
8.847768902778625488e-01,2.637964785099029541e-01
1.712238341569900513e-01,3.977949321269989014e-01
7.962152957916259766e-01,8.708620667457580566e-01
5.867199897766113281e-01,4.135922789573669434e-01
3.748877942562103271e-01,1.938602477312088013e-01
1.636907458305358887e-01,4.845892190933227539e-01
7.033548951148986816e-01,4.688325524330139160e-01
1.941184997558593750e-01,1.063750237226486206e-01
2.095680981874465942e-01,5.317517518997192383e-01
6.800459623336791992e-01,7.499211430549621582e-01
6.100694537162780762e-01,6.177503466606140137e-01
2.251235395669937134e-01,2.015435099601745605e-01
9.111211895942687988e-01,7.421681880950927734e-01
6.178491115570068359e-01,2.873513996601104736e-01
4.458989500999450684e-01,2.716399431228637695e-01
7.421646118164062500e-01,6.489056944847106934e-01
6.411799788475036621e-01,3.030893504619598389e-01
3.590756952762603760e-01,1.560711860656738281e-01
7.344090342521667480e-01,8.039009571075439453e-01
8.038731813430786133e-01,8.779243230819702148e-01
8.115040659904479980e-01,5.630909204483032227e-01
5.945051908493041992e-01,6.411208510398864746e-01
9.497861862182617188e-01,6.800249218940734863e-01
8.707814216613769531e-01,7.266485691070556641e-01
4.380258023738861084e-01,5.943502187728881836e-01
4.301477074623107910e-01,8.267053961753845215e-01
4.537667334079742432e-01,4.924615621566772461e-01
1.201005801558494568e-01,3.267329335212707520e-01
8.982588648796081543e-01,3.425128459930419922e-01
5.086842179298400879e-01,6.722477674484252930e-01
6.645019650459289551e-01,3.819963037967681885e-01
7.731220126152038574e-01,5.474318265914916992e-01
4.447712004184722900e-02,5.368660762906074524e-02
7.188867926597595215e-01,6.644690632820129395e-01
2.485974580049514771e-01,2.169944047927856445e-01
9.172865152359008789e-01,9.174102544784545898e-01
9.345650672912597656e-01,8.491023182868957520e-01
7.266495227813720703e-01,8.848713040351867676e-01
4.616290628910064697e-01,9.291518926620483398e-01
7.885348200798034668e-01,7.654065489768981934e-01
5.711420774459838867e-01,6.021540760993957520e-01
6.256272196769714355e-01,3.740974068641662598e-01
5.789324045181274414e-01,2.092562317848205566e-01
6.955862641334533691e-01,4.767127931118011475e-01
9.449567794799804688e-01,9.112401008605957031e-01
7.499151825904846191e-01,6.566884517669677734e-01
5.165073871612548828e-01,2.403296828269958496e-01
4.930217266082763672e-01,2.247545719146728516e-01
