1.688545495271682739e-01,3.421579003334045410e-01
4.675364196300506592e-01,6.867901682853698730e-01
1.903072446584701538e-01,9.350695461034774780e-02
8.424136638641357422e-01,9.217698574066162109e-01
9.088367223739624023e-01,7.146700620651245117e-01
6.377284415066242218e-03,2.026846855878829956e-01
9.917562007904052734e-01,3.525564372539520264e-01
6.872341632843017578e-01,6.602993011474609375e-01
8.501378297805786133e-01,1.680187880992889404e-01
8.379495739936828613e-01,9.466302990913391113e-01
6.314610242843627930e-01,5.854409337043762207e-01
6.912878751754760742e-01,1.638155281543731689e-01
2.181906700134277344e-01,8.833415508270263672e-01
4.664522409439086914e-01,3.942251205444335938e-01
6.784112453460693359e-01,6.725879907608032227e-01
2.741998434066772461e-01,3.980279564857482910e-01
3.413380086421966553e-01,3.113438487052917480e-01
9.941186904907226562e-01,8.181461095809936523e-01
9.329867362976074219e-01,3.975884318351745605e-01
7.762576341629028320e-01,5.225563049316406250e-01
7.440120577812194824e-01,9.773004055023193359e-01
5.984470248222351074e-01,7.685669064521789551e-01
6.196522712707519531e-01,7.061746120452880859e-01
7.192636728286743164e-01,1.552745699882507324e-01
2.285616099834442139e-02,3.917672038078308105e-01
5.681896209716796875e-01,7.464076876640319824e-01
5.488724708557128906e-01,9.285514354705810547e-01
3.327814042568206787e-01,4.888555407524108887e-01
3.437721729278564453e-01,7.896422147750854492e-01
2.383324205875396729e-01,4.661579728126525879e-01
6.286387443542480469e-01,7.825989723205566406e-01
2.466753125190734863e-01,2.864339053630828857e-01
1.977174133062362671e-01,7.020757198333740234e-01
2.035588026046752930e-01,1.526128351688385010e-01
6.420829892158508301e-01,6.790475845336914062e-01
6.040532588958740234e-01,5.918839573860168457e-01
9.621967077255249023e-01,3.407066464424133301e-01
9.676207304000854492e-01,8.181562423706054688e-01
1.539249718189239502e-01,1.955667883157730103e-02
3.778057098388671875e-01,1.764011681079864502e-01
6.459169983863830566e-01,2.624512612819671631e-01
4.458557367324829102e-01,6.329500675201416016e-01
1.529223024845123291e-01,3.344548940658569336e-01
3.203313946723937988e-01,6.119649857282638550e-02
8.240579962730407715e-01,9.968250989913940430e-01
4.402576088905334473e-01,7.290930151939392090e-01
4.507521986961364746e-01,4.582185447216033936e-01
3.785460591316223145e-01,7.441230416297912598e-01
3.106878399848937988e-01,1.565166413784027100e-01
1.731109619140625000e-01,3.549265861511230469e-01
8.303577899932861328e-01,7.196705341339111328e-01
4.969550073146820068e-01,2.446790412068367004e-02
9.297661781311035156e-01,7.375276088714599609e-01
5.170459747314453125e-01,1.396933794021606445e-01
8.420878648757934570e-01,9.929563999176025391e-01
3.986685723066329956e-02,4.675139188766479492e-01
8.400837182998657227e-01,3.700619935989379883e-01
8.494961261749267578e-01,5.563386082649230957e-01
7.418603897094726562e-01,9.589545726776123047e-01
7.086161375045776367e-01,9.903169274330139160e-01
1.066950932145118713e-01,6.963768005371093750e-01
9.093377590179443359e-01,1.314504742622375488e-01
8.113650083541870117e-01,5.703395605087280273e-01
6.859739422798156738e-01,6.060307025909423828e-01
4.532443284988403320e-01,2.826283574104309082e-01
2.685987949371337891e-01,5.230587720870971680e-01
4.961224794387817383e-01,5.266505479812622070e-01
7.891283035278320312e-01,2.410285919904708862e-01
2.757192850112915039e-01,4.553929567337036133e-01
