9.753435850143432617e-01,3.046365380287170410e-01
2.379660010337829590e-01,1.669925153255462646e-01
2.908514142036437988e-01,5.913044810295104980e-01
9.255751371383666992e-01,2.562860846519470215e-01
3.072608709335327148e-01,5.171856880187988281e-01
1.210176385939121246e-02,3.118513524532318115e-01
4.506812691688537598e-01,1.814426630735397339e-01
4.313104748725891113e-01,3.740851879119873047e-01
5.513429641723632812e-01,5.358704328536987305e-01
7.829309105873107910e-01,7.226805686950683594e-01
9.616045951843261719e-01,4.967918395996093750e-01
4.017971754074096680e-01,7.377920150756835938e-01
6.906468868255615234e-01,7.841773629188537598e-01
1.428086310625076294e-01,7.067359983921051025e-02
9.262128472328186035e-01,5.161440372467041016e-01
8.215249180793762207e-01,8.688120245933532715e-01
1.920582652091979980e-01,6.600512862205505371e-01
4.783800840377807617e-01,6.287519931793212891e-01
1.192151010036468506e-01,8.341342806816101074e-01
7.726817131042480469e-01,7.878479957580566406e-01
2.087263762950897217e-01,3.583533465862274170e-01
9.678548574447631836e-01,3.256862163543701172e-01
4.506760835647583008e-01,6.350270509719848633e-01
8.609074354171752930e-01,9.887706041336059570e-01
4.950696229934692383e-01,6.833267211914062500e-01
4.505395293235778809e-01,4.312180280685424805e-01
8.120232075452804565e-02,7.350060939788818359e-01
1.373116225004196167e-01,4.409758448600769043e-01
3.557873368263244629e-01,1.600999832153320312e-01
6.461524963378906250e-01,4.354824125766754150e-01
2.999200522899627686e-01,9.435462951660156250e-01
3.462467789649963379e-01,9.995611906051635742e-01
9.215697050094604492e-01,5.201827287673950195e-01
5.206387639045715332e-01,7.540742754936218262e-01
2.578586041927337646e-01,3.541558384895324707e-01
3.278551399707794189e-01,3.186606168746948242e-01
2.103969454765319824e-01,6.468504667282104492e-01
2.806656658649444580e-01,6.948101520538330078e-02
4.677799046039581299e-01,3.246784806251525879e-01
6.733324527740478516e-01,7.525138854980468750e-01
3.521504700183868408e-01,9.300757646560668945e-01
6.933540105819702148e-01,4.194331169128417969e-01
2.998088598251342773e-01,8.202846646308898926e-01
6.776590943336486816e-01,3.726879954338073730e-01
8.656923770904541016e-01,2.774210870265960693e-01
6.540935635566711426e-01,1.381247043609619141e-01
4.198033809661865234e-01,8.533698320388793945e-02
3.170529007911682129e-01,9.077422618865966797e-01
9.101732373237609863e-01,5.590056777000427246e-01
2.294178307056427002e-01,2.457411885261535645e-01
2.964005172252655029e-01,9.962513446807861328e-01
1.720769405364990234e-01,1.528723686933517456e-01
9.467787146568298340e-01,5.370050668716430664e-01
4.362685084342956543e-01,8.754967153072357178e-02
9.404453635215759277e-01,3.949121013283729553e-02
6.339159011840820312e-01,6.030949763953685760e-03
2.842765152454376221e-01,6.727442145347595215e-01
8.338518738746643066e-01,5.915009602904319763e-02
7.726436853408813477e-01,8.322129249572753906e-01
6.539510488510131836e-01,2.315701171755790710e-02
1.618027314543724060e-02,5.039898157119750977e-01
4.269604086875915527e-01,9.360185265541076660e-02
8.214265704154968262e-01,7.378166317939758301e-01
5.201454162597656250e-01,2.843963503837585449e-01
7.856871485710144043e-01,8.543150424957275391e-01
4.404495060443878174e-01,8.300009965896606445e-01
1.311385333538055420e-01,2.954526431858539581e-02
7.782224416732788086e-01,7.983235120773315430e-01
2.114167660474777222e-01,4.050968587398529053e-01
6.917375326156616211e-01,5.291690826416015625e-01
5.690613985061645508e-01,4.971842169761657715e-01
5.790291428565979004e-01,8.112932741641998291e-02
8.057718276977539062e-01,4.424713850021362305e-01
8.482509255409240723e-01,8.137145638465881348e-01
5.494375228881835938e-01,8.647328615188598633e-01
9.901497364044189453e-01,5.767904520034790039e-01
1.898742318153381348e-01,5.438305735588073730e-01
4.722121655941009521e-01,9.490516185760498047e-01
4.332940578460693359e-01,5.543122887611389160e-01
3.615658581256866455e-01,3.496265411376953125e-02
2.433744966983795166e-01,9.454916119575500488e-01
4.654444456100463867e-01,5.022675991058349609e-01
3.614600375294685364e-02,7.908291220664978027e-01
4.623359441757202148e-01,3.232262134552001953e-01
1.812949329614639282e-01,9.630371630191802979e-02
2.973853051662445068e-01,8.999907374382019043e-01
8.016701340675354004e-01,7.212260961532592773e-01
5.098957195878028870e-02,2.424664497375488281e-01
9.175803065299987793e-01,5.237671136856079102e-01
4.468364715576171875e-01,3.877138346433639526e-02
6.320844888687133789e-01,2.374267578125000000e-01
5.205125361680984497e-02,8.164393901824951172e-01
2.287533134222030640e-01,1.458837985992431641e-01
6.832318007946014404e-02,1.974475979804992676e-01
8.981413245201110840e-01,9.037141799926757812e-01
3.712741732597351074e-01,3.606448173522949219e-01
5.675361156463623047e-01,6.570455431938171387e-01
8.183725476264953613e-01,6.471103429794311523e-02
7.307014465332031250e-01,5.368607044219970703e-01
6.107487082481384277e-01,1.149943619966506958e-01
4.414819777011871338e-01,4.539609551429748535e-01
5.903660133481025696e-02,3.051022998988628387e-02
1.084297522902488708e-01,7.253850698471069336e-01
5.992484092712402344e-01,5.670942068099975586e-01
5.129399299621582031e-01,7.546089887619018555e-01
3.599540591239929199e-01,4.632374644279479980e-01
1.910973787307739258e-01,5.792216062545776367e-01
3.019622340798377991e-02,5.791415572166442871e-01
6.124901175498962402e-01,8.013310432434082031e-01
5.610631704330444336e-01,5.080319643020629883e-01
6.105706095695495605e-01,4.336010515689849854e-01
7.248453497886657715e-01,2.368828840553760529e-02
2.856805920600891113e-01,5.869824886322021484e-01
6.933811902999877930e-01,5.904686450958251953e-01
7.316662073135375977e-01,6.913213133811950684e-01
5.422754883766174316e-01,2.534989714622497559e-01
2.044636905193328857e-01,5.960923433303833008e-01
7.865002155303955078e-01,7.139272987842559814e-02
4.717107117176055908e-01,3.226242065429687500e-01
5.487707257270812988e-01,6.021112203598022461e-01
5.608711838722229004e-01,3.085922002792358398e-01
6.315288543701171875e-01,6.305167675018310547e-01
1.982502341270446777e-01,1.594121754169464111e-01
1.318013072013854980e-01,6.117924302816390991e-02
7.452558279037475586e-01,6.727182269096374512e-01
9.342823624610900879e-01,2.936129570007324219e-01
9.367349147796630859e-01,7.376207113265991211e-01
1.486768200993537903e-02,2.114608511328697205e-02
7.681776285171508789e-01,3.847540020942687988e-01
4.845321476459503174e-01,8.912489414215087891e-01
8.765228390693664551e-01,6.061199307441711426e-02
7.434506416320800781e-01,3.637481331825256348e-01
4.150938987731933594e-01,1.695920526981353760e-01
4.361202716827392578e-01,6.421630382537841797e-01
1.934068948030471802e-01,9.488515853881835938e-01
6.417409181594848633e-01,9.467327594757080078e-02
5.390563011169433594e-01,6.723477840423583984e-01
4.388850331306457520e-01,3.187839090824127197e-01
6.528329849243164062e-01,3.283643722534179688e-01
3.551777452230453491e-02,8.926147818565368652e-01
7.770697474479675293e-01,7.810284495353698730e-01
8.500670194625854492e-01,9.619712829589843750e-01
1.166243255138397217e-01,9.778210520744323730e-02
2.934139966964721680e-01,2.504106760025024414e-01
7.046003341674804688e-01,7.814147472381591797e-01
9.201086759567260742e-01,2.831794023513793945e-01
4.342129826545715332e-02,4.361275434494018555e-01
1.904035508632659912e-01,6.967402696609497070e-01
9.730162620544433594e-01,9.225438833236694336e-01
6.622434258460998535e-01,7.197347879409790039e-01
3.469814360141754150e-01,3.232849836349487305e-01
3.795214593410491943e-01,7.678513228893280029e-02
9.375841617584228516e-01,3.552382588386535645e-01
6.356958150863647461e-01,9.473020434379577637e-01
7.499526143074035645e-01,8.138464391231536865e-02
3.232779502868652344e-01,2.432871609926223755e-01
4.531178995966911316e-02,6.106659770011901855e-01
3.062834143638610840e-01,7.761972397565841675e-02
5.807627439498901367e-01,3.042670488357543945e-01
1.750005036592483521e-02,8.533552885055541992e-01
